vehicle_id,region_id,start_time,end_time,cost,is_trusted
1542,56,61801,61860,7.5,False
1542,56,61861,61920,7.5,False
1542,56,61921,61980,7.5,False
1542,56,61981,62016,7.5,False
1543,44,53156,53160,6.7,False
1543,44,53161,53220,6.7,False
1543,44,53221,53240,6.7,False
1544,35,64947,64980,18.6,True
1544,35,64981,65040,18.6,True
1544,35,65041,65100,18.6,True
1544,35,65101,65160,18.6,True
1544,35,65161,65220,18.6,True
1544,35,65221,65280,18.6,True
1544,35,65281,65340,18.6,True
1544,35,65341,65400,18.6,True
1544,35,65401,65460,18.6,True
1544,45,65461,65520,18.6,True
1544,46,65521,65575,18.6,True
1545,46,66157,66180,15.9,False
1545,46,66181,66240,15.9,False
1545,46,66241,66300,15.9,False
1545,46,66301,66360,15.9,False
1545,46,66361,66420,15.9,False
1545,36,66421,66428,15.9,False
1546,35,61049,61080,17.2,True
1546,35,61081,61140,17.2,True
1546,35,61141,61200,17.2,True
1546,35,61201,61260,17.2,True
1546,35,61261,61320,17.2,True
1546,35,61321,61380,17.2,True
1546,35,61381,61440,17.2,True
1546,35,61441,61500,17.2,True
1546,35,61501,61560,17.2,True
1546,35,61561,61620,17.2,True
1546,35,61621,61680,17.2,True
1546,45,61681,61740,17.2,True
1546,45,61741,61800,17.2,True
1546,45,61801,61860,17.2,True
1546,45,61861,61920,17.2,True
1546,45,61921,61980,17.2,True
1546,45,61981,62040,17.2,True
1546,45,62041,62100,17.2,True
1546,45,62101,62160,17.2,True
1546,45,62161,62220,17.2,True
1546,45,62221,62280,17.2,True
1546,45,62281,62340,17.2,True
1546,45,62341,62400,17.2,True
1546,45,62401,62460,17.2,True
1546,45,62461,62520,17.2,True
1546,55,62521,62556,17.2,True
1547,37,64007,64020,7.2,True
1547,37,64021,64080,7.2,True
1547,36,64081,64118,7.2,True
1548,56,63434,63480,14.0,False
1548,56,63481,63540,14.0,False
1548,56,63541,63600,14.0,False
1548,56,63601,63660,14.0,False
1548,56,63661,63720,14.0,False
1548,56,63721,63780,14.0,False
1548,56,63781,63840,14.0,False
1548,56,63841,63900,14.0,False
1548,56,63901,63960,14.0,False
1548,56,63961,64020,14.0,False
1548,56,64021,64025,14.0,False
1549,54,54035,54060,14.8,True
1549,54,54061,54120,14.8,True
1549,54,54121,54180,14.8,True
1549,54,54181,54240,14.8,True
1549,54,54241,54300,14.8,True
1549,54,54301,54360,14.8,True
1549,54,54361,54420,14.8,True
1549,54,54421,54480,14.8,True
1549,54,54481,54540,14.8,True
1549,54,54541,54600,14.8,True
1549,54,54601,54660,14.8,True
1549,54,54661,54720,14.8,True
1549,54,54721,54780,14.8,True
1549,53,54781,54840,14.8,True
1549,53,54841,54900,14.8,True
1549,53,54901,54960,14.8,True
1549,53,54961,54997,14.8,True
155,56,60642,60660,16.6,True
155,56,60661,60720,16.6,True
155,56,60721,60780,16.6,True
155,56,60781,60840,16.6,True
155,56,60841,60900,16.6,True
155,56,60901,60960,16.6,True
155,56,60961,61020,16.6,True
155,56,61021,61080,16.6,True
155,56,61081,61140,16.6,True
155,56,61141,61200,16.6,True
155,56,61201,61260,16.6,True
155,56,61261,61320,16.6,True
155,56,61321,61380,16.6,True
155,56,61381,61440,16.6,True
155,56,61441,61500,16.6,True
155,56,61501,61556,16.6,True
1550,62,54774,54780,16.3,False
1550,62,54781,54840,16.3,False
1550,62,54841,54900,16.3,False
1550,62,54901,54960,16.3,False
1550,62,54961,55020,16.3,False
1550,62,55021,55080,16.3,False
1550,62,55081,55140,16.3,False
1550,62,55141,55200,16.3,False
1550,62,55201,55260,16.3,False
1550,62,55261,55320,16.3,False
1550,62,55321,55380,16.3,False
1550,62,55381,55440,16.3,False
1550,62,55441,55500,16.3,False
1550,62,55501,55560,16.3,False
1550,62,55561,55620,16.3,False
1550,62,55621,55680,16.3,False
1550,62,55681,55740,16.3,False
1550,62,55741,55800,16.3,False
1550,62,55801,55860,16.3,False
1550,62,55861,55920,16.3,False
1550,62,55921,55980,16.3,False
1550,62,55981,56040,16.3,False
1550,62,56041,56100,16.3,False
1550,62,56101,56160,16.3,False
1550,62,56161,56220,16.3,False
1550,62,56221,56280,16.3,False
1550,62,56281,56340,16.3,False
1550,62,56341,56400,16.3,False
1550,62,56401,56460,16.3,False
1550,62,56461,56520,16.3,False
1550,62,56521,56580,16.3,False
1550,62,56581,56589,16.3,False
1551,34,16801,16860,11.7,False
1551,34,16861,16920,11.7,False
1551,44,16921,16980,11.7,False
1551,44,16981,17040,11.7,False
1551,44,17041,17100,11.7,False
1551,45,17101,17160,11.7,False
1551,45,17161,17220,11.7,False
1551,45,17221,17280,11.7,False
1551,45,17281,17340,11.7,False
1551,45,17341,17400,11.7,False
1551,45,17401,17460,11.7,False
1551,45,17461,17487,11.7,False
1552,46,51446,51480,13.5,False
1552,46,51481,51489,13.5,False
1553,45,63903,63960,14.4,False
1553,45,63961,64020,14.4,False
1553,45,64021,64080,14.4,False
1553,45,64081,64140,14.4,False
1553,45,64141,64200,14.4,False
1553,45,64201,64260,14.4,False
1553,45,64261,64320,14.4,False
1553,44,64321,64380,14.4,False
1553,44,64381,64440,14.4,False
1553,44,64441,64443,14.4,False
1554,54,31279,31320,14.4,True
1554,54,31321,31380,14.4,True
1554,54,31381,31440,14.4,True
1554,55,31441,31500,14.4,True
1554,55,31501,31560,14.4,True
1554,55,31561,31620,14.4,True
1554,55,31621,31680,14.4,True
1554,55,31681,31740,14.4,True
1554,55,31741,31800,14.4,True
1554,55,31801,31860,14.4,True
1554,55,31861,31920,14.4,True
1554,55,31921,31980,14.4,True
1554,55,31981,32040,14.4,True
1554,45,32041,32100,14.4,True
1554,45,32101,32160,14.4,True
1554,45,32161,32220,14.4,True
1554,46,32221,32280,14.4,True
1554,46,32281,32340,14.4,True
1554,46,32341,32400,14.4,True
1554,46,32401,32460,14.4,True
1554,46,32461,32491,14.4,True
1555,65,53895,53940,6.0,True
1555,65,53941,54000,6.0,True
1555,65,54001,54060,6.0,True
1555,65,54061,54120,6.0,True
1555,65,54121,54180,6.0,True
1555,65,54181,54240,6.0,True
1555,65,54241,54300,6.0,True
1555,65,54301,54360,6.0,True
1555,65,54361,54420,6.0,True
1555,65,54421,54480,6.0,True
1555,65,54481,54540,6.0,True
1555,65,54541,54600,6.0,True
1555,64,54601,54660,6.0,True
1555,64,54661,54720,6.0,True
1555,64,54721,54780,6.0,True
1555,64,54781,54840,6.0,True
1555,64,54841,54900,6.0,True
1555,64,54901,54960,6.0,True
1555,64,54961,55020,6.0,True
1555,64,55021,55080,6.0,True
1555,64,55081,55126,6.0,True
1556,65,63686,63720,9.5,True
1556,65,63721,63780,9.5,True
1556,65,63781,63840,9.5,True
1556,65,63841,63900,9.5,True
1556,65,63901,63960,9.5,True
1556,65,63961,64020,9.5,True
1556,65,64021,64080,9.5,True
1556,65,64081,64140,9.5,True
1556,66,64141,64200,9.5,True
1556,66,64201,64260,9.5,True
1556,66,64261,64320,9.5,True
1556,66,64321,64380,9.5,True
1556,66,64381,64384,9.5,True
1557,56,37301,37320,5.8,False
1557,56,37321,37380,5.8,False
1557,56,37381,37440,5.8,False
1557,56,37441,37500,5.8,False
1557,56,37501,37560,5.8,False
1557,56,37561,37620,5.8,False
1557,56,37621,37680,5.8,False
1557,56,37681,37740,5.8,False
1557,56,37741,37756,5.8,False
1558,56,29513,29520,9.7,True
1558,56,29521,29580,9.7,True
1558,56,29581,29640,9.7,True
1558,55,29641,29700,9.7,True
1558,55,29701,29760,9.7,True
1558,55,29761,29820,9.7,True
1558,55,29821,29880,9.7,True
1558,55,29881,29940,9.7,True
1558,55,29941,30000,9.7,True
1558,55,30001,30060,9.7,True
1558,55,30061,30120,9.7,True
1558,55,30121,30180,9.7,True
1558,55,30181,30240,9.7,True
1558,55,30241,30300,9.7,True
1558,55,30301,30360,9.7,True
1558,55,30361,30420,9.7,True
1558,55,30421,30480,9.7,True
1558,55,30481,30540,9.7,True
1558,55,30541,30600,9.7,True
1558,55,30601,30660,9.7,True
1558,55,30661,30720,9.7,True
1558,55,30721,30780,9.7,True
1558,55,30781,30840,9.7,True
1558,55,30841,30900,9.7,True
1558,55,30901,30960,9.7,True
1558,55,30961,31020,9.7,True
1558,45,31021,31080,9.7,True
1558,45,31081,31140,9.7,True
1558,44,31141,31200,9.7,True
1558,44,31201,31260,9.7,True
1558,44,31261,31320,9.7,True
1558,44,31321,31380,9.7,True
1558,44,31381,31440,9.7,True
1558,44,31441,31500,9.7,True
1558,44,31501,31560,9.7,True
1558,44,31561,31620,9.7,True
1558,44,31621,31661,9.7,True
1559,36,62979,63000,5.9,False
1559,36,63001,63060,5.9,False
1559,36,63061,63120,5.9,False
1559,36,63121,63180,5.9,False
1559,36,63181,63240,5.9,False
1559,36,63241,63300,5.9,False
1559,36,63301,63360,5.9,False
1559,36,63361,63420,5.9,False
1559,35,63421,63480,5.9,False
1559,45,63481,63540,5.9,False
1559,45,63541,63600,5.9,False
1559,45,63601,63610,5.9,False
156,65,63753,63780,6.2,False
156,65,63781,63840,6.2,False
156,65,63841,63900,6.2,False
156,65,63901,63960,6.2,False
156,65,63961,64020,6.2,False
156,65,64021,64080,6.2,False
156,65,64081,64140,6.2,False
156,55,64141,64200,6.2,False
156,55,64201,64260,6.2,False
156,55,64261,64320,6.2,False
156,55,64321,64380,6.2,False
156,55,64381,64440,6.2,False
156,55,64441,64500,6.2,False
156,55,64501,64560,6.2,False
1560,65,55182,55200,17.8,False
1560,65,55201,55260,17.8,False
1560,65,55261,55320,17.8,False
1560,65,55321,55380,17.8,False
1560,65,55381,55440,17.8,False
1560,65,55441,55500,17.8,False
1560,65,55501,55502,17.8,False
1561,46,79755,79800,12.6,True
1561,45,79801,79860,12.6,True
1561,45,79861,79920,12.6,True
1561,45,79921,79969,12.6,True
1562,56,41786,41820,13.3,False
1562,56,41821,41880,13.3,False
1562,56,41881,41940,13.3,False
1562,56,41941,42000,13.3,False
1562,56,42001,42060,13.3,False
1562,56,42061,42120,13.3,False
1562,56,42121,42180,13.3,False
1562,56,42181,42240,13.3,False
1562,56,42241,42300,13.3,False
1562,56,42301,42360,13.3,False
1562,56,42361,42420,13.3,False
1562,56,42421,42480,13.3,False
1562,56,42481,42500,13.3,False
1563,56,31403,31440,18.4,True
1563,56,31441,31500,18.4,True
1563,56,31501,31560,18.4,True
1563,56,31561,31620,18.4,True
1563,56,31621,31680,18.4,True
1563,56,31681,31740,18.4,True
1563,56,31741,31800,18.4,True
1563,55,31801,31860,18.4,True
1563,55,31861,31920,18.4,True
1564,35,32195,32220,17.1,False
1564,35,32221,32280,17.1,False
1564,35,32281,32340,17.1,False
1564,35,32341,32400,17.1,False
1564,35,32401,32460,17.1,False
1564,35,32461,32520,17.1,False
1564,35,32521,32580,17.1,False
1564,35,32581,32640,17.1,False
1564,35,32641,32700,17.1,False
1564,35,32701,32760,17.1,False
1564,45,32761,32820,17.1,False
1564,45,32821,32880,17.1,False
1564,45,32881,32935,17.1,False
1565,46,51179,51180,9.8,True
1565,46,51181,51240,9.8,True
1565,46,51241,51300,9.8,True
1565,46,51301,51360,9.8,True
1565,46,51361,51420,9.8,True
1565,46,51421,51462,9.8,True
1566,43,63250,63300,7.3,True
1566,43,63301,63360,7.3,True
1566,43,63361,63420,7.3,True
1566,43,63421,63480,7.3,True
1566,43,63481,63540,7.3,True
1566,43,63541,63600,7.3,True
1566,43,63601,63660,7.3,True
1566,43,63661,63720,7.3,True
1566,43,63721,63780,7.3,True
1566,43,63781,63840,7.3,True
1566,43,63841,63900,7.3,True
1566,43,63901,63960,7.3,True
1566,43,63961,64020,7.3,True
1566,43,64021,64080,7.3,True
1566,43,64081,64140,7.3,True
1566,43,64141,64200,7.3,True
1566,43,64201,64260,7.3,True
1566,43,64261,64302,7.3,True
1567,36,55614,55620,6.6,False
1567,36,55621,55680,6.6,False
1567,36,55681,55740,6.6,False
1567,36,55741,55800,6.6,False
1567,36,55801,55860,6.6,False
1567,36,55861,55920,6.6,False
1567,36,55921,55980,6.6,False
1567,36,55981,56014,6.6,False
1568,37,63199,63240,10.2,False
1568,47,63241,63300,10.2,False
1568,47,63301,63360,10.2,False
1568,46,63361,63420,10.2,False
1568,46,63421,63480,10.2,False
1568,46,63481,63540,10.2,False
1568,46,63541,63600,10.2,False
1568,46,63601,63660,10.2,False
1568,46,63661,63720,10.2,False
1568,46,63721,63780,10.2,False
1568,46,63781,63840,10.2,False
1568,46,63841,63900,10.2,False
1568,46,63901,63960,10.2,False
1568,46,63961,64020,10.2,False
1568,46,64021,64080,10.2,False
1568,46,64081,64140,10.2,False
1568,46,64141,64200,10.2,False
1568,45,64201,64260,10.2,False
1568,45,64261,64320,10.2,False
1568,45,64321,64380,10.2,False
1568,45,64381,64440,10.2,False
1568,45,64441,64500,10.2,False
1568,45,64501,64560,10.2,False
1568,45,64561,64620,10.2,False
1568,45,64621,64680,10.2,False
1568,45,64681,64740,10.2,False
1568,45,64741,64800,10.2,False
1568,45,64801,64860,10.2,False
1568,45,64861,64920,10.2,False
1568,45,64921,64980,10.2,False
1568,44,64981,65040,10.2,False
1568,44,65041,65100,10.2,False
1568,44,65101,65160,10.2,False
1568,44,65161,65220,10.2,False
1568,44,65221,65279,10.2,False
1569,46,64798,64800,12.6,True
1569,46,64801,64860,12.6,True
1569,46,64861,64920,12.6,True
1569,46,64921,64980,12.6,True
1569,46,64981,65040,12.6,True
1569,46,65041,65100,12.6,True
1569,46,65101,65160,12.6,True
1569,46,65161,65193,12.6,True
157,36,62531,62580,8.7,True
157,36,62581,62640,8.7,True
157,36,62641,62700,8.7,True
157,36,62701,62760,8.7,True
157,36,62761,62820,8.7,True
157,36,62821,62880,8.7,True
157,36,62881,62940,8.7,True
157,36,62941,63000,8.7,True
157,36,63001,63060,8.7,True
157,36,63061,63120,8.7,True
157,36,63121,63180,8.7,True
157,36,63181,63240,8.7,True
157,36,63241,63300,8.7,True
157,36,63301,63360,8.7,True
157,36,63361,63420,8.7,True
157,35,63421,63480,8.7,True
157,35,63481,63540,8.7,True
157,35,63541,63600,8.7,True
157,35,63601,63660,8.7,True
157,35,63661,63720,8.7,True
157,35,63721,63780,8.7,True
157,35,63781,63840,8.7,True
157,35,63841,63900,8.7,True
157,35,63901,63960,8.7,True
157,45,63961,64020,8.7,True
157,45,64021,64071,8.7,True
1570,52,39390,39420,11.6,False
1570,52,39421,39480,11.6,False
1570,52,39481,39540,11.6,False
1570,52,39541,39600,11.6,False
1570,52,39601,39660,11.6,False
1570,52,39661,39720,11.6,False
1570,52,39721,39780,11.6,False
1570,52,39781,39840,11.6,False
1570,52,39841,39900,11.6,False
1570,52,39901,39960,11.6,False
1570,52,39961,40020,11.6,False
1570,52,40021,40080,11.6,False
1570,52,40081,40140,11.6,False
1570,52,40141,40200,11.6,False
1570,52,40201,40260,11.6,False
1570,52,40261,40320,11.6,False
1570,52,40321,40380,11.6,False
1570,52,40381,40440,11.6,False
1570,52,40441,40500,11.6,False
1570,52,40501,40560,11.6,False
1570,52,40561,40620,11.6,False
1570,52,40621,40680,11.6,False
1570,52,40681,40740,11.6,False
1570,52,40741,40800,11.6,False
1570,52,40801,40860,11.6,False
1570,52,40861,40913,11.6,False
1571,55,32995,33000,7.4,True
1571,55,33001,33060,7.4,True
1571,55,33061,33120,7.4,True
1571,55,33121,33180,7.4,True
1571,55,33181,33240,7.4,True
1571,55,33241,33300,7.4,True
1571,55,33301,33360,7.4,True
1571,55,33361,33420,7.4,True
1571,55,33421,33480,7.4,True
1571,54,33481,33540,7.4,True
1571,54,33541,33600,7.4,True
1571,54,33601,33660,7.4,True
1571,54,33661,33720,7.4,True
1571,54,33721,33780,7.4,True
1571,54,33781,33840,7.4,True
1571,54,33841,33900,7.4,True
1571,54,33901,33960,7.4,True
1571,54,33961,34020,7.4,True
1571,54,34021,34051,7.4,True
1572,45,60613,60660,9.2,True
1572,45,60661,60720,9.2,True
1572,45,60721,60780,9.2,True
1572,45,60781,60840,9.2,True
1572,45,60841,60900,9.2,True
1572,45,60901,60960,9.2,True
1572,45,60961,61020,9.2,True
1572,45,61021,61080,9.2,True
1572,45,61081,61140,9.2,True
1572,45,61141,61200,9.2,True
1572,45,61201,61260,9.2,True
1572,45,61261,61320,9.2,True
1572,45,61321,61380,9.2,True
1572,45,61381,61440,9.2,True
1572,45,61441,61500,9.2,True
1572,45,61501,61560,9.2,True
1572,45,61561,61620,9.2,True
1572,45,61621,61680,9.2,True
1572,45,61681,61740,9.2,True
1572,45,61741,61800,9.2,True
1572,45,61801,61860,9.2,True
1572,45,61861,61920,9.2,True
1572,45,61921,61980,9.2,True
1572,45,61981,62040,9.2,True
1572,45,62041,62100,9.2,True
1572,45,62101,62160,9.2,True
1572,45,62161,62220,9.2,True
1572,45,62221,62280,9.2,True
1572,45,62281,62340,9.2,True
1572,45,62341,62400,9.2,True
1572,45,62401,62460,9.2,True
1572,45,62461,62520,9.2,True
1572,45,62521,62580,9.2,True
1572,45,62581,62640,9.2,True
1572,45,62641,62700,9.2,True
1572,45,62701,62760,9.2,True
1572,45,62761,62820,9.2,True
1572,45,62821,62880,9.2,True
1572,45,62881,62940,9.2,True
1572,45,62941,63000,9.2,True
1572,45,63001,63060,9.2,True
1572,45,63061,63120,9.2,True
1572,45,63121,63180,9.2,True
1572,45,63181,63223,9.2,True
1573,56,45727,45780,10.1,False
1573,56,45781,45840,10.1,False
1573,56,45841,45900,10.1,False
1573,56,45901,45960,10.1,False
1573,56,45961,46020,10.1,False
1573,56,46021,46049,10.1,False
1574,46,58368,58380,16.8,False
1574,46,58381,58440,16.8,False
1574,46,58441,58500,16.8,False
1574,46,58501,58560,16.8,False
1574,46,58561,58620,16.8,False
1574,46,58621,58680,16.8,False
1574,46,58681,58740,16.8,False
1574,46,58741,58800,16.8,False
1574,46,58801,58860,16.8,False
1574,46,58861,58920,16.8,False
1574,46,58921,58980,16.8,False
1574,46,58981,59040,16.8,False
1574,46,59041,59100,16.8,False
1574,46,59101,59160,16.8,False
1574,46,59161,59168,16.8,False
1575,46,46041,46080,6.0,True
1575,46,46081,46140,6.0,True
1575,46,46141,46200,6.0,True
1575,46,46201,46260,6.0,True
1575,46,46261,46320,6.0,True
1575,46,46321,46380,6.0,True
1575,46,46381,46440,6.0,True
1575,46,46441,46500,6.0,True
1575,46,46501,46560,6.0,True
1575,46,46561,46620,6.0,True
1575,46,46621,46680,6.0,True
1575,46,46681,46740,6.0,True
1575,46,46741,46800,6.0,True
1575,46,46801,46860,6.0,True
1575,46,46861,46920,6.0,True
1575,46,46921,46980,6.0,True
1575,46,46981,47040,6.0,True
1575,46,47041,47100,6.0,True
1575,46,47101,47160,6.0,True
1575,46,47161,47220,6.0,True
1575,46,47221,47280,6.0,True
1575,46,47281,47340,6.0,True
1575,46,47341,47400,6.0,True
1575,46,47401,47460,6.0,True
1575,47,47461,47520,6.0,True
1575,47,47521,47580,6.0,True
1575,47,47581,47640,6.0,True
1575,47,47641,47700,6.0,True
1575,47,47701,47744,6.0,True
1576,46,63563,63600,15.2,True
1576,46,63601,63660,15.2,True
1576,46,63661,63720,15.2,True
1576,46,63721,63780,15.2,True
1576,46,63781,63840,15.2,True
1576,46,63841,63900,15.2,True
1576,46,63901,63960,15.2,True
1576,46,63961,64020,15.2,True
1576,46,64021,64080,15.2,True
1576,46,64081,64140,15.2,True
1576,46,64141,64200,15.2,True
1576,46,64201,64260,15.2,True
1576,46,64261,64320,15.2,True
1576,46,64321,64330,15.2,True
1577,46,67100,67140,15.9,False
1577,46,67141,67200,15.9,False
1577,46,67201,67260,15.9,False
1577,46,67261,67320,15.9,False
1577,46,67321,67380,15.9,False
1578,46,39330,39360,18.6,False
1578,46,39361,39420,18.6,False
1578,46,39421,39480,18.6,False
1578,46,39481,39540,18.6,False
1578,46,39541,39600,18.6,False
1578,46,39601,39660,18.6,False
1578,46,39661,39720,18.6,False
1578,46,39721,39780,18.6,False
1578,46,39781,39840,18.6,False
1578,46,39841,39900,18.6,False
1578,46,39901,39960,18.6,False
1578,46,39961,40020,18.6,False
1578,46,40021,40080,18.6,False
1578,46,40081,40140,18.6,False
1578,46,40141,40200,18.6,False
1578,46,40201,40260,18.6,False
1578,46,40261,40320,18.6,False
1578,46,40321,40380,18.6,False
1578,46,40381,40440,18.6,False
1578,46,40441,40500,18.6,False
1578,46,40501,40560,18.6,False
1578,46,40561,40620,18.6,False
1578,46,40621,40680,18.6,False
1578,46,40681,40740,18.6,False
1578,46,40741,40800,18.6,False
1578,46,40801,40860,18.6,False
1578,46,40861,40920,18.6,False
1578,46,40921,40980,18.6,False
1578,46,40981,41040,18.6,False
1578,46,41041,41100,18.6,False
1578,46,41101,41160,18.6,False
1578,46,41161,41220,18.6,False
1578,46,41221,41280,18.6,False
1578,46,41281,41340,18.6,False
1578,46,41341,41400,18.6,False
1578,46,41401,41460,18.6,False
1578,46,41461,41520,18.6,False
1578,46,41521,41580,18.6,False
1578,46,41581,41640,18.6,False
1578,46,41641,41700,18.6,False
1578,46,41701,41760,18.6,False
1578,46,41761,41820,18.6,False
1578,46,41821,41880,18.6,False
1578,46,41881,41940,18.6,False
1578,46,41941,42000,18.6,False
1578,46,42001,42060,18.6,False
1578,46,42061,42120,18.6,False
1578,46,42121,42180,18.6,False
1578,46,42181,42240,18.6,False
1578,46,42241,42300,18.6,False
1578,46,42301,42360,18.6,False
1578,46,42361,42420,18.6,False
1578,46,42421,42480,18.6,False
1578,46,42481,42540,18.6,False
1578,46,42541,42600,18.6,False
1578,46,42601,42660,18.6,False
1578,46,42661,42720,18.6,False
1578,46,42721,42780,18.6,False
1578,46,42781,42840,18.6,False
1578,46,42841,42900,18.6,False
1578,46,42901,42960,18.6,False
1578,46,42961,43020,18.6,False
1578,46,43021,43080,18.6,False
1578,46,43081,43140,18.6,False
1578,46,43141,43200,18.6,False
1578,46,43201,43260,18.6,False
1578,46,43261,43320,18.6,False
1578,46,43321,43380,18.6,False
1578,46,43381,43440,18.6,False
1578,46,43441,43500,18.6,False
1578,46,43501,43560,18.6,False
1578,46,43561,43620,18.6,False
1578,46,43621,43680,18.6,False
1578,46,43681,43740,18.6,False
1578,46,43741,43800,18.6,False
1578,46,43801,43860,18.6,False
1578,46,43861,43920,18.6,False
1578,46,43921,43980,18.6,False
1578,46,43981,44040,18.6,False
1578,46,44041,44100,18.6,False
1578,46,44101,44160,18.6,False
1578,46,44161,44220,18.6,False
1578,46,44221,44280,18.6,False
1578,46,44281,44340,18.6,False
1578,46,44341,44400,18.6,False
1578,46,44401,44460,18.6,False
1578,46,44461,44520,18.6,False
1578,46,44521,44580,18.6,False
1578,46,44581,44640,18.6,False
1578,46,44641,44700,18.6,False
1578,46,44701,44760,18.6,False
1578,46,44761,44820,18.6,False
1578,46,44821,44880,18.6,False
1578,46,44881,44940,18.6,False
1578,46,44941,45000,18.6,False
1578,46,45001,45060,18.6,False
1578,46,45061,45120,18.6,False
1578,46,45121,45180,18.6,False
1578,46,45181,45240,18.6,False
1578,46,45241,45300,18.6,False
1578,46,45301,45360,18.6,False
1578,46,45361,45420,18.6,False
1578,46,45421,45480,18.6,False
1578,46,45481,45540,18.6,False
1578,46,45541,45600,18.6,False
1578,46,45601,45660,18.6,False
1578,46,45661,45720,18.6,False
1578,46,45721,45780,18.6,False
1578,46,45781,45840,18.6,False
1578,46,45841,45900,18.6,False
1578,46,45901,45960,18.6,False
1578,46,45961,46020,18.6,False
1578,46,46021,46080,18.6,False
1578,46,46081,46140,18.6,False
1578,46,46141,46200,18.6,False
1578,46,46201,46260,18.6,False
1578,46,46261,46320,18.6,False
1578,46,46321,46380,18.6,False
1578,46,46381,46440,18.6,False
1578,46,46441,46500,18.6,False
1578,46,46501,46560,18.6,False
1578,46,46561,46620,18.6,False
1578,46,46621,46680,18.6,False
1578,46,46681,46740,18.6,False
1578,46,46741,46800,18.6,False
1578,46,46801,46860,18.6,False
1578,46,46861,46920,18.6,False
1578,46,46921,46980,18.6,False
1578,46,46981,47040,18.6,False
1578,46,47041,47100,18.6,False
1578,46,47101,47160,18.6,False
1578,46,47161,47220,18.6,False
1578,46,47221,47280,18.6,False
1578,46,47281,47340,18.6,False
1578,46,47341,47400,18.6,False
1578,46,47401,47460,18.6,False
1578,46,47461,47520,18.6,False
1578,46,47521,47580,18.6,False
1578,46,47581,47640,18.6,False
1578,46,47641,47700,18.6,False
1578,46,47701,47760,18.6,False
1578,46,47761,47820,18.6,False
1578,46,47821,47880,18.6,False
1578,46,47881,47940,18.6,False
1578,46,47941,48000,18.6,False
1578,46,48001,48060,18.6,False
1578,46,48061,48120,18.6,False
1578,46,48121,48180,18.6,False
1578,46,48181,48240,18.6,False
1578,46,48241,48300,18.6,False
1578,46,48301,48360,18.6,False
1578,46,48361,48420,18.6,False
1578,46,48421,48480,18.6,False
1578,46,48481,48540,18.6,False
1578,46,48541,48600,18.6,False
1578,46,48601,48660,18.6,False
1578,46,48661,48720,18.6,False
1578,46,48721,48780,18.6,False
1578,46,48781,48840,18.6,False
1578,46,48841,48900,18.6,False
1578,46,48901,48960,18.6,False
1578,46,48961,49020,18.6,False
1578,46,49021,49080,18.6,False
1578,46,49081,49140,18.6,False
1578,46,49141,49200,18.6,False
1578,46,49201,49260,18.6,False
1578,46,49261,49320,18.6,False
1578,46,49321,49380,18.6,False
1578,46,49381,49440,18.6,False
1578,46,49441,49500,18.6,False
1578,46,49501,49560,18.6,False
1578,46,49561,49620,18.6,False
1578,46,49621,49680,18.6,False
1578,46,49681,49740,18.6,False
1578,46,49741,49800,18.6,False
1578,46,49801,49860,18.6,False
1578,46,49861,49915,18.6,False
1579,65,56342,56400,10.0,False
1579,65,56401,56460,10.0,False
1579,65,56461,56492,10.0,False
158,36,63098,63120,7.1,True
158,36,63121,63180,7.1,True
158,36,63181,63240,7.1,True
158,36,63241,63300,7.1,True
158,36,63301,63360,7.1,True
158,36,63361,63420,7.1,True
158,36,63421,63480,7.1,True
158,36,63481,63540,7.1,True
158,36,63541,63600,7.1,True
158,36,63601,63660,7.1,True
158,36,63661,63720,7.1,True
158,36,63721,63780,7.1,True
158,36,63781,63840,7.1,True
158,36,63841,63900,7.1,True
158,36,63901,63960,7.1,True
158,36,63961,64020,7.1,True
158,36,64021,64080,7.1,True
158,36,64081,64140,7.1,True
158,36,64141,64200,7.1,True
158,36,64201,64260,7.1,True
158,36,64261,64320,7.1,True
158,36,64321,64380,7.1,True
158,36,64381,64440,7.1,True
158,36,64441,64500,7.1,True
158,36,64501,64560,7.1,True
158,36,64561,64620,7.1,True
158,36,64621,64680,7.1,True
158,36,64681,64740,7.1,True
158,36,64741,64800,7.1,True
158,36,64801,64860,7.1,True
158,36,64861,64920,7.1,True
158,36,64921,64980,7.1,True
158,36,64981,65040,7.1,True
158,36,65041,65090,7.1,True
1580,54,46600,46620,19.5,False
1580,54,46621,46680,19.5,False
1580,54,46681,46740,19.5,False
1580,55,46741,46800,19.5,False
1580,55,46801,46860,19.5,False
1580,55,46861,46920,19.5,False
1580,55,46921,46980,19.5,False
1580,55,46981,47040,19.5,False
1580,55,47041,47100,19.5,False
1580,55,47101,47160,19.5,False
1580,55,47161,47220,19.5,False
1580,55,47221,47280,19.5,False
1580,55,47281,47340,19.5,False
1580,55,47341,47400,19.5,False
1580,55,47401,47460,19.5,False
1580,56,47461,47520,19.5,False
1580,56,47521,47580,19.5,False
1580,56,47581,47640,19.5,False
1580,46,47641,47700,19.5,False
1580,46,47701,47760,19.5,False
1580,46,47761,47820,19.5,False
1580,46,47821,47880,19.5,False
1580,46,47881,47940,19.5,False
1580,46,47941,47999,19.5,False
1581,56,66871,66900,10.9,False
1581,56,66901,66960,10.9,False
1581,56,66961,67020,10.9,False
1581,56,67021,67080,10.9,False
